zipcode,GEOID20,weather_name,cwa,area_m2
16362,16362,Crawford,CLE,72596686
16311,16311,Crawford,CLE,37775895
16314,16314,Crawford,CLE,238345420
16327,16327,Crawford,CLE,155436995
16403,16403,Crawford,CLE,234803713
16441,16441,Crawford,CLE,285299577
16335,16335,Crawford,CLE,296581926
16424,16424,Crawford,CLE,182676627
16422,16422,Crawford,CLE,3565317
16406,16406,Crawford,CLE,202973059
16433,16433,Crawford,CLE,146287868
16440,16440,Crawford,CLE,27046206
16435,16435,Crawford,CLE,137407938
16412,16412,Crawford,CLE,209079466
16401,16401,Crawford,CLE,143934532
17339,17339,Cumberland,CTP,69466769
17070,17070,Cumberland,CTP,37801191
17104,17104,Cumberland,CTP,8693253
17011,17011,Cumberland,CTP,33880588
17043,17043,Cumberland,CTP,5344996
17101,17101,Cumberland,CTP,1349385
17102,17102,Cumberland,CTP,1961825
17110,17110,Cumberland,CTP,38719440
17040,17040,Cumberland,CTP,137919686
17053,17053,Cumberland,CTP,75316724
17090,17090,Cumberland,CTP,83727853
17222,17222,Cumberland,CTP,168275926
17307,17307,Cumberland,CTP,153700990
17304,17304,Cumberland,CTP,63030596
17372,17372,Cumberland,CTP,87273102
17324,17324,Cumberland,CTP,138087950
17257,17257,Cumberland,CTP,298290372
17019,17019,Cumberland,CTP,165274940
17266,17266,Cumberland,CTP,3408189
17065,17065,Cumberland,CTP,38902125
17007,17007,Cumberland,CTP,46376708
17240,17240,Cumberland,CTP,125871114
17210,17210,Cumberland,CTP,40540953
17027,17027,Cumberland,CTP,1440470
17241,17241,Cumberland,CTP,289303018
17055,17055,Cumberland,CTP,101591384
17015,17015,Cumberland,CTP,286925141
17081,17081,Cumberland,CTP,1673072
17013,17013,Cumberland,CTP,101500227
17050,17050,Cumberland,CTP,90615295
17006,17006,Cumberland,CTP,192597263
17025,17025,Cumberland,CTP,38805665
17093,17093,Cumberland,CTP,1296953
17502,17502,Dauphin,CTP,27638542
17370,17370,Dauphin,CTP,34283340
17319,17319,Dauphin,CTP,43505950
17022,17022,Dauphin,CTP,142331059
17057,17057,Dauphin,CTP,80608606
17034,17034,Dauphin,CTP,2100150
17070,17070,Dauphin,CTP,37801191
17113,17113,Dauphin,CTP,10798109
17104,17104,Dauphin,CTP,8693253
17101,17101,Dauphin,CTP,1349385
17120,17120,Dauphin,CTP,239153
17033,17033,Dauphin,CTP,70929277
17102,17102,Dauphin,CTP,1961825
17111,17111,Dauphin,CTP,47565334
17103,17103,Dauphin,CTP,4891099
17036,17036,Dauphin,CTP,72655868
17109,17109,Dauphin,CTP,18053290
17078,17078,Dauphin,CTP,77921094
17110,17110,Dauphin,CTP,38719440
17112,17112,Dauphin,CTP,180220970
17018,17018,Dauphin,CTP,103162587
17053,17053,Dauphin,CTP,75316724
17020,17020,Dauphin,CTP,149475561
17074,17074,Dauphin,CTP,167021931
17045,17045,Dauphin,CTP,98693728
17028,17028,Dauphin,CTP,70925148
17038,17038,Dauphin,CTP,171541274
17032,17032,Dauphin,CTP,286049547
17980,17980,Dauphin,CTP,90143563
17061,17061,Dauphin,CTP,84219297
17097,17097,Dauphin,CTP,2851027
17023,17023,Dauphin,CTP,53141075
17098,17098,Dauphin,CTP,24127953
17005,17005,Dauphin,CTP,1458143
17017,17017,Dauphin,CTP,65399424
17048,17048,Dauphin,CTP,87394222
17030,17030,Dauphin,CTP,8168723
17978,17978,Dauphin,CTP,17530437
17080,17080,Dauphin,CTP,1277760
17968,17968,Dauphin,CTP,14449536
17938,17938,Dauphin,CTP,106267509
17830,17830,Dauphin,CTP,79680044
17941,17941,Dauphin,CTP,66251834
15832,15832,Elk,CTP,291132129
15834,15834,Elk,CTP,528316649
15824,15824,Elk,CTP,172448623
15860,15860,Elk,CTP,347892291
15828,15828,Elk,CTP,63180347
16836,16836,Elk,CTP,320381811
15801,15801,Elk,CTP,181678573
15849,15849,Elk,CTP,199444047
15841,15841,Elk,CTP,409274
15823,15823,Elk,CTP,93025839
15827,15827,Elk,CTP,917484
15868,15868,Elk,CTP,357313788
15846,15846,Elk,CTP,150458371
15821,15821,Elk,CTP,86786561
15831,15831,Elk,CTP,391769
15853,15853,Elk,CTP,389569241
15857,15857,Elk,CTP,260198991
15845,15845,Elk,CTP,103448022
15870,15870,Elk,CTP,297287295
16735,16735,Elk,CTP,681590600
16740,16740,Elk,CTP,116876575
16239,16239,Elk,CTP,490817319
16734,16734,Elk,CTP,1813921
16347,16347,Elk,CTP,268432538
15327,15327,Fayette,PBZ,51924698
15467,15467,Fayette,PBZ,1616483
15460,15460,Fayette,PBZ,926114
15338,15338,Fayette,PBZ,39969528
15476,15476,Fayette,PBZ,1131969
15320,15320,Fayette,PBZ,96447374
15351,15351,Fayette,PBZ,4187721
15451,15451,Fayette,PBZ,24548311
15474,15474,Fayette,PBZ,20727882
15478,15478,Fayette,PBZ,161053727
15436,15436,Fayette,PBZ,17380342
15461,15461,Fayette,PBZ,28207012
15416,15416,Fayette,PBZ,2553223
15454,15454,Fayette,PBZ,3181374
15458,15458,Fayette,PBZ,38095404
15401,15401,Fayette,PBZ,143468480
15484,15484,Fayette,PBZ,2808908
15410,15410,Fayette,PBZ,23916100
15472,15472,Fayette,PBZ,622135
15443,15443,Fayette,PBZ,6099239
15435,15435,Fayette,PBZ,490484
15468,15468,Fayette,PBZ,30924576
15475,15475,Fayette,PBZ,3038401
15420,15420,Fayette,PBZ,1244090
15463,15463,Fayette,PBZ,1730079
15489,15489,Fayette,PBZ,3204381
15449,15449,Fayette,PBZ,7030960
15357,15357,Fayette,PBZ,20467716
15447,15447,Fayette,PBZ,6270823
15322,15322,Fayette,PBZ,38833837
15433,15433,Fayette,PBZ,38177853
15348,15348,Fayette,PBZ,348452
15450,15450,Fayette,PBZ,2838154
15429,15429,Fayette,PBZ,3392647
15422,15422,Fayette,PBZ,844212
15488,15488,Fayette,PBZ,1046434
15413,15413,Fayette,PBZ,1455216
15480,15480,Fayette,PBZ,40338231
15442,15442,Fayette,PBZ,42114493
15486,15486,Fayette,PBZ,56425146
15419,15419,Fayette,PBZ,3333939
15482,15482,Fayette,PBZ,2784056
15473,15473,Fayette,PBZ,56612347
15466,15466,Fayette,PBZ,686120
15417,15417,Fayette,PBZ,52799280
15444,15444,Fayette,PBZ,1206050
15368,15368,Fayette,PBZ,493429
15333,15333,Fayette,PBZ,37175524
15423,15423,Fayette,PBZ,44344590
15479,15479,Fayette,PBZ,55738188
15012,15012,Fayette,PBZ,88354292
15445,15445,Fayette,PBZ,55090262
15456,15456,Fayette,PBZ,20110215
15431,15431,Fayette,PBZ,150029457
15465,15465,Fayette,PBZ,2880491
15455,15455,Fayette,PBZ,3324790
15425,15425,Fayette,PBZ,149555912
15430,15430,Fayette,PBZ,914731
15438,15438,Fayette,PBZ,29015377
15477,15477,Fayette,PBZ,607170
15434,15434,Fayette,PBZ,452868
15428,15428,Fayette,PBZ,53080163
15483,15483,Fayette,PBZ,667367
15412,15412,Fayette,PBZ,4033186
15432,15432,Fayette,PBZ,1377981
15492,15492,Fayette,PBZ,1560971
15631,15631,Fayette,PBZ,1458392
15683,15683,Fayette,PBZ,48687658
15666,15666,Fayette,PBZ,138142702
15860,15860,Forest,PBZ,347892291
16217,16217,Forest,PBZ,19388009
15828,15828,Forest,PBZ,63180347
16233,16233,Forest,PBZ,94043096
16364,16364,Forest,PBZ,87937653
16353,16353,Forest,PBZ,386272075
16370,16370,Forest,PBZ,20522400
16341,16341,Forest,PBZ,192419436
16321,16321,Forest,PBZ,2610449
16322,16322,Forest,PBZ,9473370
16735,16735,Forest,PBZ,681590600
16260,16260,Forest,PBZ,33441776
16220,16220,Forest,PBZ,12821470
16239,16239,Forest,PBZ,490817319
16347,16347,Forest,PBZ,268432538
16313,16313,Forest,PBZ,296910209
16351,16351,Forest,PBZ,240572935
16420,16420,Forest,PBZ,128295647
17219,17219,Franklin,CTP,34472815
17217,17217,Franklin,CTP,9675052
17213,17213,Franklin,CTP,100420222
17071,17071,Franklin,CTP,27363978
17021,17021,Franklin,CTP,142274120
17250,17250,Franklin,CTP,71601
17214,17214,Franklin,CTP,9869324
17320,17320,Franklin,CTP,147615490
17247,17247,Franklin,CTP,376662
17237,17237,Franklin,CTP,6363547
17261,17261,Franklin,CTP,4175192
17263,17263,Franklin,CTP,710489
17268,17268,Franklin,CTP,201413103
17225,17225,Franklin,CTP,211767224
17212,17212,Franklin,CTP,95872339
17236,17236,Franklin,CTP,325451420
17235,17235,Franklin,CTP,1463649
17252,17252,Franklin,CTP,78981946
17222,17222,Franklin,CTP,168275926
17202,17202,Franklin,CTP,305964586
17233,17233,Franklin,CTP,203761283
17201,17201,Franklin,CTP,49529177
17254,17254,Franklin,CTP,1125851
17224,17224,Franklin,CTP,102535891
17265,17265,Franklin,CTP,78537558
17221,17221,Franklin,CTP,30108051
17257,17257,Franklin,CTP,298290372
17240,17240,Franklin,CTP,125871114
17246,17246,Franklin,CTP,5647474
17244,17244,Franklin,CTP,69311873
17232,17232,Franklin,CTP,60249
17271,17271,Franklin,CTP,32956124
17251,17251,Franklin,CTP,5122954
17239,17239,Franklin,CTP,28636708
17262,17262,Franklin,CTP,49323816
17255,17255,Franklin,CTP,81730529
17220,17220,Franklin,CTP,35339426
17210,17210,Franklin,CTP,40540953
17006,17006,Franklin,CTP,192597263
16674,16674,Fulton,CTP,40429232
17243,17243,Fulton,CTP,155553209
17212,17212,Fulton,CTP,95872339
17236,17236,Fulton,CTP,325451420
17267,17267,Fulton,CTP,251007877
17238,17238,Fulton,CTP,137477591
15536,15536,Fulton,CTP,86059608
17211,17211,Fulton,CTP,73429557
15535,15535,Fulton,CTP,399838230
15537,15537,Fulton,CTP,291461245
17233,17233,Fulton,CTP,203761283
17224,17224,Fulton,CTP,102535891
15533,15533,Fulton,CTP,80935608
17228,17228,Fulton,CTP,83443961
17223,17223,Fulton,CTP,40188922
16691,16691,Fulton,CTP,74448004
17229,17229,Fulton,CTP,74426808
17215,17215,Fulton,CTP,15410478
16689,16689,Fulton,CTP,45097928
16679,16679,Fulton,CTP,58744261
17255,17255,Fulton,CTP,81730529
16694,16694,Fulton,CTP,10772456
17264,17264,Fulton,CTP,150491321
15315,15315,Greene,PBZ,2325953
15327,15327,Greene,PBZ,51924698
15349,15349,Greene,PBZ,107409528
15467,15467,Greene,PBZ,1616483
15338,15338,Greene,PBZ,39969528
15334,15334,Greene,PBZ,7214133
15476,15476,Greene,PBZ,1131969
15320,15320,Greene,PBZ,96447374
15351,15351,Greene,PBZ,4187721
15474,15474,Greene,PBZ,20727882
15461,15461,Greene,PBZ,28207012
15362,15362,Greene,PBZ,59962423
15316,15316,Greene,PBZ,12792509
15352,15352,Greene,PBZ,116296127
15310,15310,Greene,PBZ,50079840
15341,15341,Greene,PBZ,135021626
15380,15380,Greene,PBZ,94759992
15359,15359,Greene,PBZ,382862
15370,15370,Greene,PBZ,383782194
15337,15337,Greene,PBZ,85241613
15364,15364,Greene,PBZ,83783752
15410,15410,Greene,PBZ,23916100
15344,15344,Greene,PBZ,39085809
15357,15357,Greene,PBZ,20467716
15346,15346,Greene,PBZ,2362719
15447,15447,Greene,PBZ,6270823
15325,15325,Greene,PBZ,672066
15322,15322,Greene,PBZ,38833837
15433,15433,Greene,PBZ,38177853
15348,15348,Greene,PBZ,348452
15345,15345,Greene,PBZ,54889393
15333,15333,Greene,PBZ,37175524
15353,15353,Greene,PBZ,146580
15377,15377,Greene,PBZ,107088170
15329,15329,Greene,PBZ,111197266
15311,15311,Greene,PBZ,61054283
16674,16674,Huntingdon,CTP,40429232
16634,16634,Huntingdon,CTP,8514304
17253,17253,Huntingdon,CTP,715511
16621,16621,Huntingdon,CTP,40848974
16678,16678,Huntingdon,CTP,125463265
17217,17217,Huntingdon,CTP,9675052
17249,17249,Huntingdon,CTP,596600
17213,17213,Huntingdon,CTP,100420222
16685,16685,Huntingdon,CTP,28826432
16623,16623,Huntingdon,CTP,28873663
17243,17243,Huntingdon,CTP,155553209
17260,17260,Huntingdon,CTP,92389580
17052,17052,Huntingdon,CTP,106207785
16622,16622,Huntingdon,CTP,18528533
17021,17021,Huntingdon,CTP,142274120
16638,16638,Huntingdon,CTP,2419075
16657,16657,Huntingdon,CTP,128470368
17066,17066,Huntingdon,CTP,76145337
16662,16662,Huntingdon,CTP,139466950
16647,16647,Huntingdon,CTP,66031437
17002,17002,Huntingdon,CTP,38229074
17051,17051,Huntingdon,CTP,235991837
16693,16693,Huntingdon,CTP,199823659
16654,16654,Huntingdon,CTP,164766
17060,17060,Huntingdon,CTP,52174769
16652,16652,Huntingdon,CTP,449852796
16611,16611,Huntingdon,CTP,117069175
17004,17004,Huntingdon,CTP,131895670
16669,16669,Huntingdon,CTP,271610813
16683,16683,Huntingdon,CTP,50611239
16686,16686,Huntingdon,CTP,380481485
17084,17084,Huntingdon,CTP,86006903
16865,16865,Huntingdon,CTP,59537349
16877,16877,Huntingdon,CTP,73187663
17223,17223,Huntingdon,CTP,40188922
17229,17229,Huntingdon,CTP,74426808
17271,17271,Huntingdon,CTP,32956124
17215,17215,Huntingdon,CTP,15410478
17239,17239,Huntingdon,CTP,28636708
17262,17262,Huntingdon,CTP,49323816
16679,16679,Huntingdon,CTP,58744261
17255,17255,Huntingdon,CTP,81730529
16694,16694,Huntingdon,CTP,10772456
17220,17220,Huntingdon,CTP,35339426
17264,17264,Huntingdon,CTP,150491321
16875,16875,Huntingdon,CTP,212612366
16801,16801,Huntingdon,CTP,80481114
16828,16828,Huntingdon,CTP,144287577
15670,15670,Indiana,PBZ,105702243
15779,15779,Indiana,PBZ,21334616
15717,15717,Indiana,PBZ,243576689
15716,15716,Indiana,PBZ,1133462
15681,15681,Indiana,PBZ,137867583
15725,15725,Indiana,PBZ,74276296
15618,15618,Indiana,PBZ,75580191
15727,15727,Indiana,PBZ,4666521
15750,15750,Indiana,PBZ,1801636
15731,15731,Indiana,PBZ,518390
15748,15748,Indiana,PBZ,188373040
15752,15752,Indiana,PBZ,185590
15754,15754,Indiana,PBZ,1118169
15756,15756,Indiana,PBZ,3227922
15713,15713,Indiana,PBZ,3342503
15765,15765,Indiana,PBZ,104564753
15705,15705,Indiana,PBZ,576380
15701,15701,Indiana,PBZ,290639913
15728,15728,Indiana,PBZ,114945004
15783,15783,Indiana,PBZ,3471574
15774,15774,Indiana,PBZ,141663989
15724,15724,Indiana,PBZ,106678327
15739,15739,Indiana,PBZ,488456
15777,15777,Indiana,PBZ,1880551
15729,15729,Indiana,PBZ,47429531
15723,15723,Indiana,PBZ,2769349
15734,15734,Indiana,PBZ,1262437
15732,15732,Indiana,PBZ,76801597
15746,15746,Indiana,PBZ,6652132
15747,15747,Indiana,PBZ,81668797
15759,15759,Indiana,PBZ,147888663
16250,16250,Indiana,PBZ,11601165
15721,15721,Indiana,PBZ,5952399
16246,16246,Indiana,PBZ,877389
15712,15712,Indiana,PBZ,3340677
16211,16211,Indiana,PBZ,2667035
15741,15741,Indiana,PBZ,3350132
15742,15742,Indiana,PBZ,74116512
15771,15771,Indiana,PBZ,80560615
16256,16256,Indiana,PBZ,99683241
16222,16222,Indiana,PBZ,158127583
15772,15772,Indiana,PBZ,84785877
15763,15763,Indiana,PBZ,1109005
15780,15780,Indiana,PBZ,3201126
15767,15767,Indiana,PBZ,414316315
15757,15757,Indiana,PBZ,220120732
16256,16256,Jefferson,PBZ,99683241
16222,16222,Jefferson,PBZ,158127583
15772,15772,Jefferson,PBZ,84785877
15763,15763,Jefferson,PBZ,1109005
15744,15744,Jefferson,PBZ,2142360
15780,15780,Jefferson,PBZ,3201126
15767,15767,Jefferson,PBZ,414316315
15781,15781,Jefferson,PBZ,2727979
15778,15778,Jefferson,PBZ,1813397
15715,15715,Jefferson,PBZ,1790764
15733,15733,Jefferson,PBZ,1035948
15770,15770,Jefferson,PBZ,12029694
15764,15764,Jefferson,PBZ,4766390
15711,15711,Jefferson,PBZ,2858166
15776,15776,Jefferson,PBZ,5817043
15863,15863,Jefferson,PBZ,1310094
15784,15784,Jefferson,PBZ,443686
15730,15730,Jefferson,PBZ,9851797
16240,16240,Jefferson,PBZ,138742284
15847,15847,Jefferson,PBZ,62861
15864,15864,Jefferson,PBZ,100398971
15851,15851,Jefferson,PBZ,251337985
15829,15829,Jefferson,PBZ,82656488
15825,15825,Jefferson,PBZ,401152428
16258,16258,Jefferson,PBZ,95137983
15824,15824,Jefferson,PBZ,172448623
15860,15860,Jefferson,PBZ,347892291
16217,16217,Jefferson,PBZ,19388009
15828,15828,Jefferson,PBZ,63180347
15757,15757,Jefferson,PBZ,220120732
15865,15865,Jefferson,PBZ,6276436
15801,15801,Jefferson,PBZ,181678573
15840,15840,Jefferson,PBZ,44693835
15823,15823,Jefferson,PBZ,93025839
15853,15853,Jefferson,PBZ,389569241
17213,17213,Juniata,CTP,100420222
17243,17243,Juniata,CTP,155553209
17071,17071,Juniata,CTP,27363978
17021,17021,Juniata,CTP,142274120
17035,17035,Juniata,CTP,90030161
17037,17037,Juniata,CTP,58011465
17051,17051,Juniata,CTP,235991837
17082,17082,Juniata,CTP,147233685
17058,17058,Juniata,CTP,108663685
17056,17056,Juniata,CTP,155604
17062,17062,Juniata,CTP,213647131
17044,17044,Juniata,CTP,247045951
17094,17094,Juniata,CTP,74996944
17045,17045,Juniata,CTP,98693728
17059,17059,Juniata,CTP,205581220
17076,17076,Juniata,CTP,631303
17049,17049,Juniata,CTP,102798910
17014,17014,Juniata,CTP,4521525
17853,17853,Juniata,CTP,112636561
17086,17086,Juniata,CTP,95290962
17841,17841,Juniata,CTP,189889132
17812,17812,Juniata,CTP,67524884
17017,17017,Juniata,CTP,65399424
17864,17864,Juniata,CTP,54467786
17006,17006,Juniata,CTP,192597263
18661,18661,Lackawanna,BGM,314007654
18702,18702,Lackawanna,BGM,202228513
18347,18347,Lackawanna,BGM,129440772
18424,18424,Lackawanna,BGM,210402373
18640,18640,Lackawanna,BGM,72311158
18641,18641,Lackawanna,BGM,11775414
18444,18444,Lackawanna,BGM,272290144
18507,18507,Lackawanna,BGM,24967534
18518,18518,Lackawanna,BGM,10479146
18505,18505,Lackawanna,BGM,22846437
18517,18517,Lackawanna,BGM,10763424
18403,18403,Lackawanna,BGM,49823133
18447,18447,Lackawanna,BGM,51564529
18471,18471,Lackawanna,BGM,5213814
18414,18414,Lackawanna,BGM,105476208
18433,18433,Lackawanna,BGM,74486897
18407,18407,Lackawanna,BGM,107506901
18420,18420,Lackawanna,BGM,4196477
18441,18441,Lackawanna,BGM,7327328
18421,18421,Lackawanna,BGM,96586030
18436,18436,Lackawanna,BGM,256006409
18472,18472,Lackawanna,BGM,160717966
18510,18510,Lackawanna,BGM,4668286
18503,18503,Lackawanna,BGM,1227369
18504,18504,Lackawanna,BGM,26519805
18512,18512,Lackawanna,BGM,29229085
18509,18509,Lackawanna,BGM,7659756
18411,18411,Lackawanna,BGM,143410841
18508,18508,Lackawanna,BGM,17533624
18434,18434,Lackawanna,BGM,15807557
18519,18519,Lackawanna,BGM,6273735
18452,18452,Lackawanna,BGM,4868606
18643,18643,Lackawanna,BGM,47327783
18615,18615,Lackawanna,BGM,45820431
18440,18440,Lackawanna,BGM,970029
18419,18419,Lackawanna,BGM,99194547
18446,18446,Lackawanna,BGM,144333206
17314,17314,Lancaster,CTP,90766743
17563,17563,Lancaster,CTP,83758163
17518,17518,Lancaster,CTP,35775793
17302,17302,Lancaster,CTP,104366728
17532,17532,Lancaster,CTP,55410980
17566,17566,Lancaster,CTP,154395703
17309,17309,Lancaster,CTP,58968200
17565,17565,Lancaster,CTP,34354869
19362,19362,Lancaster,CTP,76278093
19363,19363,Lancaster,CTP,130995166
17536,17536,Lancaster,CTP,54179438
19330,19330,Lancaster,CTP,86616597
17509,17509,Lancaster,CTP,67585946
19310,19310,Lancaster,CTP,34646283
17322,17322,Lancaster,CTP,102182736
17356,17356,Lancaster,CTP,86593185
17560,17560,Lancaster,CTP,40929748
17516,17516,Lancaster,CTP,53169401
17568,17568,Lancaster,CTP,186545
17579,17579,Lancaster,CTP,37924849
17584,17584,Lancaster,CTP,38371043
17551,17551,Lancaster,CTP,27483247
17582,17582,Lancaster,CTP,23727592
17603,17603,Lancaster,CTP,77667662
17602,17602,Lancaster,CTP,63617196
17572,17572,Lancaster,CTP,42054873
19365,19365,Lancaster,CTP,42703339
17562,17562,Lancaster,CTP,44551369
17535,17535,Lancaster,CTP,32817761
17527,17527,Lancaster,CTP,54452809
17368,17368,Lancaster,CTP,48487736
17406,17406,Lancaster,CTP,126662968
17347,17347,Lancaster,CTP,32865490
17345,17345,Lancaster,CTP,31096751
17547,17547,Lancaster,CTP,30977046
17504,17504,Lancaster,CTP,49602
17576,17576,Lancaster,CTP,245714
17534,17534,Lancaster,CTP,674226
17554,17554,Lancaster,CTP,8075476
17512,17512,Lancaster,CTP,41462714
17529,17529,Lancaster,CTP,38004143
17505,17505,Lancaster,CTP,19193844
17601,17601,Lancaster,CTP,86807264
17538,17538,Lancaster,CTP,10702233
17520,17520,Lancaster,CTP,4750391
19344,19344,Lancaster,CTP,85788482
17506,17506,Lancaster,CTP,199659
17557,17557,Lancaster,CTP,82980057
17555,17555,Lancaster,CTP,85719766
17519,17519,Lancaster,CTP,55814569
17581,17581,Lancaster,CTP,975028
19543,19543,Lancaster,CTP,55485137
17507,17507,Lancaster,CTP,55125
17550,17550,Lancaster,CTP,404925
17502,17502,Lancaster,CTP,27638542
17370,17370,Lancaster,CTP,34283340
17570,17570,Lancaster,CTP,620845
17022,17022,Lancaster,CTP,142331059
17057,17057,Lancaster,CTP,80608606
17540,17540,Lancaster,CTP,54202941
17606,17606,Lancaster,CTP,112294
17552,17552,Lancaster,CTP,84478110
17508,17508,Lancaster,CTP,736112
17501,17501,Lancaster,CTP,3981798
17522,17522,Lancaster,CTP,111400944
17545,17545,Lancaster,CTP,180727227
17543,17543,Lancaster,CTP,170825457
17578,17578,Lancaster,CTP,36194980
17033,17033,Lancaster,CTP,70929277
19540,19540,Lancaster,CTP,91186001
19501,19501,Lancaster,CTP,2531162
17569,17569,Lancaster,CTP,42904838
19608,19608,Lancaster,CTP,68120288
17517,17517,Lancaster,CTP,92066933
17042,17042,Lancaster,CTP,175368399
17073,17073,Lancaster,CTP,73714103
19551,19551,Lancaster,CTP,65612237
19565,19565,Lancaster,CTP,46644803
16115,16115,Lawrence,PBZ,102832983
16123,16123,Lawrence,PBZ,56768841
16037,16037,Lawrence,PBZ,89222346
16141,16141,Lawrence,PBZ,55327351
16117,16117,Lawrence,PBZ,94250982
16157,16157,Lawrence,PBZ,64789906
16120,16120,Lawrence,PBZ,86514181
16160,16160,Lawrence,PBZ,3039586
16051,16051,Lawrence,PBZ,103145352
16112,16112,Lawrence,PBZ,18144843
16102,16102,Lawrence,PBZ,63049922
16101,16101,Lawrence,PBZ,179301039
16132,16132,Lawrence,PBZ,5652844
16116,16116,Lawrence,PBZ,65712581
16105,16105,Lawrence,PBZ,66241640
16155,16155,Lawrence,PBZ,1754357
16140,16140,Lawrence,PBZ,1081095
16143,16143,Lawrence,PBZ,63496753
16156,16156,Lawrence,PBZ,132772213
16172,16172,Lawrence,PBZ,216035
16057,16057,Lawrence,PBZ,229652141
16127,16127,Lawrence,PBZ,189616968
16142,16142,Lawrence,PBZ,113321487
16159,16159,Lawrence,PBZ,72707210
17022,17022,Lebanon,CTP,142331059
17545,17545,Lebanon,CTP,180727227
17543,17543,Lebanon,CTP,170825457
17064,17064,Lebanon,CTP,4950876
17041,17041,Lebanon,CTP,1457661
17033,17033,Lebanon,CTP,70929277
17010,17010,Lebanon,CTP,54146
17078,17078,Lebanon,CTP,77921094
17003,17003,Lebanon,CTP,110555109
17112,17112,Lebanon,CTP,180220970
17077,17077,Lebanon,CTP,104003
17569,17569,Lebanon,CTP,42904838
17517,17517,Lebanon,CTP,92066933
17016,17016,Lebanon,CTP,613839
17039,17039,Lebanon,CTP,937370
17042,17042,Lebanon,CTP,175368399
17088,17088,Lebanon,CTP,4283581
17073,17073,Lebanon,CTP,73714103
19551,19551,Lebanon,CTP,65612237
17067,17067,Lebanon,CTP,122021390
17046,17046,Lebanon,CTP,100711716
19567,19567,Lebanon,CTP,58750516
17087,17087,Lebanon,CTP,33008912
17026,17026,Lebanon,CTP,63191922
19507,19507,Lebanon,CTP,105172324
17963,17963,Lebanon,CTP,216865030
17028,17028,Lebanon,CTP,70925148
17038,17038,Lebanon,CTP,171541274
17980,17980,Lebanon,CTP,90143563
19530,19530,Lehigh,PHI,141426645
19529,19529,Lehigh,PHI,138576969
17960,17960,Lehigh,PHI,135760561
18211,18211,Lehigh,PHI,52309420
18951,18951,Lehigh,PHI,185668270
18036,18036,Lehigh,PHI,75572133
18034,18034,Lehigh,PHI,28514848
18041,18041,Lehigh,PHI,32922103
18092,18092,Lehigh,PHI,38908889
18011,18011,Lehigh,PHI,44332961
19539,19539,Lehigh,PHI,56025131
18062,18062,Lehigh,PHI,54351633
18049,18049,Lehigh,PHI,38842773
18046,18046,Lehigh,PHI,47261
18031,18031,Lehigh,PHI,36068605
18087,18087,Lehigh,PHI,2742039
18103,18103,Lehigh,PHI,44439070
18106,18106,Lehigh,PHI,20609336
18195,18195,Lehigh,PHI,29340
18051,18051,Lehigh,PHI,20700680
18015,18015,Lehigh,PHI,60062777
18018,18018,Lehigh,PHI,13395523
18109,18109,Lehigh,PHI,21361244
18017,18017,Lehigh,PHI,43404170
18101,18101,Lehigh,PHI,795368
18102,18102,Lehigh,PHI,7719935
18104,18104,Lehigh,PHI,59444634
18069,18069,Lehigh,PHI,36628813
18066,18066,Lehigh,PHI,114221876
18032,18032,Lehigh,PHI,5204775
18052,18052,Lehigh,PHI,33030555
18078,18078,Lehigh,PHI,40278956
18037,18037,Lehigh,PHI,19710012
18065,18065,Lehigh,PHI,431559
18067,18067,Lehigh,PHI,66081820
18053,18053,Lehigh,PHI,47328523
18059,18059,Lehigh,PHI,4173523
18080,18080,Lehigh,PHI,78203543
18079,18079,Lehigh,PHI,643086
18088,18088,Lehigh,PHI,49342092
18212,18212,Lehigh,PHI,1930927
18235,18235,Lehigh,PHI,225100457
18071,18071,Lehigh,PHI,80566763
18210,18210,Luzerne,BGM,92804397
18237,18237,Luzerne,BGM,45708745
18248,18248,Luzerne,BGM,11489073
18254,18254,Luzerne,BGM,4572632
17985,17985,Luzerne,BGM,94663583
18256,18256,Luzerne,BGM,1009036
18255,18255,Luzerne,BGM,187161425
18216,18216,Luzerne,BGM,19414902
18201,18201,Luzerne,BGM,45246064
18202,18202,Luzerne,BGM,90733915
18225,18225,Luzerne,BGM,111343
18223,18223,Luzerne,BGM,3134659
18239,18239,Luzerne,BGM,77465
18219,18219,Luzerne,BGM,2093905
18234,18234,Luzerne,BGM,655701
18241,18241,Luzerne,BGM,2732235
18246,18246,Luzerne,BGM,5648440
18249,18249,Luzerne,BGM,85560165
18635,18635,Luzerne,BGM,97820907
17815,17815,Luzerne,BGM,325597271
18603,18603,Luzerne,BGM,138295520
17878,17878,Luzerne,BGM,56977961
18655,18655,Luzerne,BGM,184895690
18221,18221,Luzerne,BGM,5530035
18224,18224,Luzerne,BGM,36964082
18222,18222,Luzerne,BGM,95416418
18661,18661,Luzerne,BGM,314007654
18660,18660,Luzerne,BGM,119698807
18707,18707,Luzerne,BGM,132207620
18617,18617,Luzerne,BGM,15056333
18602,18602,Luzerne,BGM,4910558
18634,18634,Luzerne,BGM,37058463
18706,18706,Luzerne,BGM,68020358
18702,18702,Luzerne,BGM,202228513
18701,18701,Luzerne,BGM,1298886
18621,18621,Luzerne,BGM,116431500
18651,18651,Luzerne,BGM,31208346
18705,18705,Luzerne,BGM,12833845
18704,18704,Luzerne,BGM,26199674
